YEAR,MO,DY,HR,Temp,Humidity,Pressure,Wind_Speed
2022,7,7,14,25.3,13.24,100.61,3.51
2022,7,7,15,25.07,13.06,100.6,3.49
2022,7,7,16,24.61,12.76,100.61,3.39
2022,7,7,17,23.8,12.51,100.61,3.17
2022,7,7,18,22.37,12.51,100.63,2.65
2022,7,7,19,20.31,12.57,100.66,2.06
2022,7,7,20,19.44,12.63,100.72,1.92
2022,7,7,21,18.97,12.76,100.72,1.81
2022,7,7,22,18.68,12.88,100.71,1.64
2022,7,7,23,18.36,12.94,100.68,1.55
2022,7,8,0,18.37,12.94,100.68,1.36
2022,7,8,1,18.46,13,100.67,1.15
2022,7,8,2,18.4,12.94,100.69,1.1
2022,7,8,3,18.28,12.88,100.68,1.1
2022,7,8,4,18.14,12.88,100.71,1.17
2022,7,8,5,19.6,13.61,100.73,1.07
2022,7,8,6,21.05,13.24,100.75,1.04
2022,7,8,7,22.69,12.63,100.75,1.2
2022,7,8,8,24.25,12.88,100.72,1.44
2022,7,8,9,25.64,13.37,100.68,1.72
2022,7,8,10,26.67,13.92,100.64,1.97
2022,7,8,11,27.28,14.53,100.62,2.22
2022,7,8,12,27.62,14.95,100.57,2.37
2022,7,8,13,27.49,15.5,100.5,2.36
2022,7,8,14,27.21,15.93,100.51,2.28
2022,7,8,15,26.7,16.3,100.49,2.08
2022,7,8,16,26.25,16.6,100.51,1.88
2022,7,8,17,25.91,16.48,100.54,1.52
2022,7,8,18,24.51,16.24,100.57,1
2022,7,8,19,23.71,15.08,100.63,0.86
2022,7,8,20,22.97,14.95,100.68,1.43
2022,7,8,21,22.05,15.08,100.73,1.82
2022,7,8,22,21.51,15.01,100.74,1.67
2022,7,8,23,21.05,14.77,100.73,1.42
2022,7,9,0,20.51,14.47,100.69,1.3
2022,7,9,1,20.09,14.04,100.66,1.68
2022,7,9,2,19.79,13.61,100.66,2.01
2022,7,9,3,19.33,13.12,100.69,2.13
2022,7,9,4,18.93,12.63,100.78,2.34
2022,7,9,5,19.35,12.39,100.82,2.89
2022,7,9,6,20.44,11.96,100.83,3.21
2022,7,9,7,21.95,11.11,100.86,3.39
2022,7,9,8,23.33,10.56,100.88,3.2
2022,7,9,9,24.37,10.5,100.85,2.84
2022,7,9,10,25.36,10.74,100.86,2.44
2022,7,9,11,26.18,10.93,100.83,2.05
2022,7,9,12,26.74,10.93,100.78,1.81
2022,7,9,13,27.11,10.93,100.74,1.64
2022,7,9,14,27.17,10.86,100.72,1.51
2022,7,9,15,26.96,10.99,100.72,1.38
2022,7,9,16,26.8,10.99,100.72,1.23
2022,7,9,17,25.45,10.86,100.72,1.22
2022,7,9,18,23.15,12.63,100.77,1.27
2022,7,9,19,21.41,12.15,100.76,1.47
2022,7,9,20,20.29,12.21,100.83,1.53
2022,7,9,21,19.16,12.21,100.83,1.5
2022,7,9,22,18.43,12.15,100.84,1.39
2022,7,9,23,17.84,11.96,100.84,1.5
2022,7,10,0,17.26,11.72,100.83,1.82
2022,7,10,1,16.83,11.47,100.85,2.04
2022,7,10,2,16.36,11.17,100.89,2.11
2022,7,10,3,15.98,10.86,100.94,2.33
2022,7,10,4,15.51,10.62,101,2.47
2022,7,10,5,16.42,10.56,101.03,2.83
2022,7,10,6,18.44,10.5,101.04,3.09
2022,7,10,7,20.39,10.01,101.05,3.58
2022,7,10,8,21.8,9.46,101.03,3.25
2022,7,10,9,23.05,9.16,101.04,2.73
2022,7,10,10,24.13,9.09,101.03,2.16
2022,7,10,11,24.98,9.28,101.01,1.48
2022,7,10,12,25.65,9.4,100.98,1.08
2022,7,10,13,26.12,9.46,100.91,0.87
2022,7,10,14,26.22,9.58,100.83,0.78
2022,7,10,15,26.12,9.77,100.81,1
2022,7,10,16,26.01,10.13,100.76,1.66
2022,7,10,17,25.29,10.25,100.73,2.12
2022,7,10,18,22.31,11.41,100.75,2.54
2022,7,10,19,19.73,11.35,100.78,2.66
2022,7,10,20,19.01,11.72,100.82,2.65
2022,7,10,21,18.44,12.08,100.8,2.46
2022,7,10,22,17.93,12.21,100.76,2.24
2022,7,10,23,17.41,12.21,100.71,2.21
2022,7,11,0,17.12,12.21,100.67,2.16
2022,7,11,1,16.91,12.27,100.68,2.13
2022,7,11,2,16.72,12.27,100.7,2.1
2022,7,11,3,16.55,12.27,100.68,2.09
2022,7,11,4,16.41,12.21,100.68,2.04
2022,7,11,5,18.38,12.57,100.67,2
2022,7,11,6,20.4,12.45,100.66,2.07
2022,7,11,7,22.46,11.96,100.62,2.26
2022,7,11,8,24.08,11.72,100.57,2.35
2022,7,11,9,25.21,11.54,100.53,2.56
2022,7,11,10,26.05,11.47,100.52,2.79
2022,7,11,11,26.76,11.54,100.46,2.99
2022,7,11,12,27.23,11.6,100.42,3.17
2022,7,11,13,27.51,11.72,100.37,3.3
2022,7,11,14,27.37,11.84,100.31,3.52
2022,7,11,15,26.99,11.96,100.26,3.82
2022,7,11,16,26.27,12.08,100.22,4.09
2022,7,11,17,25.13,12.27,100.2,4.16
2022,7,11,18,23.58,12.51,100.22,4.1
2022,7,11,19,21.88,12.57,100.19,4
2022,7,11,20,20.88,12.76,100.22,3.83
2022,7,11,21,20.16,12.94,100.21,3.63
2022,7,11,22,19.69,13,100.21,3.37
2022,7,11,23,19.38,13.06,100.23,3.11
2022,7,12,0,19.06,13,100.22,2.94
2022,7,12,1,18.75,13,100.19,2.88
2022,7,12,2,18.57,13.06,100.17,2.85
2022,7,12,3,18.47,13.12,100.13,2.88
2022,7,12,4,18.5,13.24,100.08,2.93
2022,7,12,5,19.69,13.61,100.03,3.44
2022,7,12,6,21.48,13.92,100.04,4.21
2022,7,12,7,23.44,14.1,100.01,4.59
2022,7,12,8,25.16,13.98,99.99,4.52
2022,7,12,9,26.7,13.92,99.92,4.6
2022,7,12,10,27.94,14.1,99.89,4.87
2022,7,12,11,28.93,14.53,99.84,5.22
2022,7,12,12,29.56,15.01,99.78,5.52
2022,7,12,13,29.83,15.56,99.74,5.65
2022,7,12,14,29.79,16.11,99.72,5.57
2022,7,12,15,29.19,16.72,99.69,5.31
2022,7,12,16,28.4,17.27,99.7,4.81
2022,7,12,17,27.39,17.58,99.7,4.12
2022,7,12,18,25.48,18.07,99.72,3.59
2022,7,12,19,24.26,18.37,99.72,3.34
2022,7,12,20,24.15,18.37,99.79,3.19
2022,7,12,21,23.94,18.25,99.81,2.71
2022,7,12,22,23.58,18.01,99.8,2.36
2022,7,12,23,23.39,17.76,99.81,2.2
2022,7,13,0,23.3,17.64,99.86,2.02
2022,7,13,1,22.72,17.09,99.93,1.98
2022,7,13,2,21.82,16.17,100.01,2.03
2022,7,13,3,20.98,15.2,100.07,2.08
2022,7,13,4,20.3,14.47,100.12,2.03
2022,7,13,5,21.3,14.71,100.2,2.03
2022,7,13,6,22.73,14.83,100.26,1.95
2022,7,13,7,24.58,13.49,100.3,2.22
2022,7,13,8,25.83,12.76,100.3,1.97
2022,7,13,9,27,12.57,100.32,1.69
2022,7,13,10,28,12.7,100.33,1.64
2022,7,13,11,28.81,13.06,100.32,1.63
2022,7,13,12,29.44,13.31,100.28,1.57
2022,7,13,13,29.78,13.55,100.24,1.6
2022,7,13,14,29.76,13.79,100.25,1.77
2022,7,13,15,29.76,14.16,100.23,2.03
2022,7,13,16,29.13,14.59,100.24,2.2
2022,7,13,17,28.23,15.2,100.24,2.18
2022,7,13,18,26.13,16.11,100.27,2.09
2022,7,13,19,23.91,15.81,100.31,2.61
2022,7,13,20,23.22,16.24,100.33,2.91
2022,7,13,21,22.94,16.6,100.33,2.78
2022,7,13,22,22.61,16.6,100.32,2.39
2022,7,13,23,22.15,16.36,100.34,1.98
2022,7,14,0,21.88,15.99,100.33,1.65
2022,7,14,1,21.75,15.69,100.33,1.37
2022,7,14,2,21.73,15.5,100.32,1.21
2022,7,14,3,21.42,15.2,100.33,1.44
2022,7,14,4,21.1,15.14,100.38,1.78
2022,7,14,5,21.44,15.38,100.41,1.94
2022,7,14,6,22.12,15.56,100.49,2.24
2022,7,14,7,23.35,15.75,100.51,2.34
2022,7,14,8,25.04,15.2,100.54,2.07
2022,7,14,9,26.44,14.53,100.54,1.87
2022,7,14,10,27.59,14.22,100.52,1.77
2022,7,14,11,28.53,14.16,100.54,1.78
2022,7,14,12,29.01,14.04,100.5,1.93
2022,7,14,13,29.2,13.85,100.51,2.15
2022,7,14,14,29,13.79,100.49,2.4
2022,7,14,15,28.48,13.92,100.52,2.53
2022,7,14,16,27.97,14.1,100.52,2.5
2022,7,14,17,27.21,14.22,100.54,2.44
2022,7,14,18,25.44,15.01,100.62,2.05
2022,7,14,19,23.33,14.28,100.66,2.15
2022,7,14,20,22.58,13.98,100.74,2.28
2022,7,14,21,22.21,13.73,100.8,2.39
2022,7,14,22,21.71,13.49,100.86,2.51
2022,7,14,23,21.13,13.37,100.92,2.5
2022,7,15,0,20.6,13,100.94,2.51
2022,7,15,1,19.83,12.7,100.96,2.43
2022,7,15,2,19.17,12.45,101,2.35
2022,7,15,3,18.51,12.27,101.04,2.24
2022,7,15,4,17.98,12.15,101.05,2.19
2022,7,15,5,18.94,12.21,101.11,2.48
2022,7,15,6,20.7,12.45,101.13,2.22
2022,7,15,7,23.12,12.39,101.19,2.18
2022,7,15,8,24.65,11.78,101.19,1.87
2022,7,15,9,25.72,11.35,101.22,1.61
2022,7,15,10,26.69,11.17,101.22,1.19
2022,7,15,11,27.5,10.93,101.2,0.7
2022,7,15,12,28.08,10.8,101.16,0.17
2022,7,15,13,28.3,10.93,101.09,0.45
2022,7,15,14,28.13,11.11,101.04,1.06
2022,7,15,15,27.83,11.35,101.03,1.52
2022,7,15,16,27.44,11.9,101,1.72
2022,7,15,17,26.08,12.39,101.03,1.79
2022,7,15,18,24.13,13.55,101.08,1.91
2022,7,15,19,22.32,13.37,101.11,2.22
2022,7,15,20,21.71,13.55,101.17,2.29
2022,7,15,21,21.12,13.98,101.16,2.14
2022,7,15,22,20.64,14.16,101.16,1.91
2022,7,15,23,20.21,14.16,101.17,1.7
2022,7,16,0,19.84,14.04,101.15,1.61
2022,7,16,1,19.69,13.98,101.13,1.54
2022,7,16,2,19.73,13.98,101.11,1.46
2022,7,16,3,19.49,13.98,101.09,1.61
2022,7,16,4,19.12,13.92,101.11,1.83
2022,7,16,5,20.58,14.59,101.13,1.82
2022,7,16,6,22.11,14.95,101.14,1.88
2022,7,16,7,23,14.47,101.13,1.72
2022,7,16,8,23.74,13.67,101.1,1.74
2022,7,16,9,24.39,13.18,101.11,1.68
2022,7,16,10,25.03,13.24,101.08,1.67
2022,7,16,11,25.71,13.37,101.07,1.64
2022,7,16,12,26.08,13.43,101.01,1.59
2022,7,16,13,26.21,13.43,100.98,1.5
2022,7,16,14,26.08,13.55,100.91,1.5
2022,7,16,15,25.77,13.73,100.89,1.64
2022,7,16,16,25.19,13.98,100.86,1.76
2022,7,16,17,24.36,14.34,100.83,1.72
2022,7,16,18,23.06,14.77,100.83,1.56
2022,7,16,19,21.94,14.65,100.84,1.67
2022,7,16,20,21.52,14.77,100.86,1.69
2022,7,16,21,21.29,14.95,100.84,1.59
2022,7,16,22,21.08,15.01,100.81,1.31
2022,7,16,23,20.84,14.83,100.76,1.28
2022,7,17,0,20.58,14.77,100.73,1.46
2022,7,17,1,20.48,14.83,100.75,1.74
2022,7,17,2,20.31,14.83,100.75,1.62
2022,7,17,3,20.08,14.65,100.73,1.6
2022,7,17,4,20.01,14.53,100.7,1.66
2022,7,17,5,21.47,15.44,100.73,1.12
2022,7,17,6,23.51,15.69,100.76,1.45
2022,7,17,7,24.81,15.01,100.78,1.68
2022,7,17,8,25.65,14.83,100.78,1.75
2022,7,17,9,26.41,15.01,100.75,1.83
2022,7,17,10,26.49,15.08,100.72,2.09
2022,7,17,11,26.58,15.38,100.7,2.43
2022,7,17,12,26.9,15.62,100.67,2.49
2022,7,17,13,27.13,15.75,100.62,2.35
2022,7,17,14,27.01,15.93,100.64,2.23
2022,7,17,15,26.8,16.17,100.65,1.98
2022,7,17,16,26.5,16.48,100.63,1.67
2022,7,17,17,26.01,16.6,100.65,1.42
2022,7,17,18,24.76,16.85,100.64,1.38
2022,7,17,19,23.37,16.3,100.64,1.87
2022,7,17,20,23.06,16.48,100.68,2.15
2022,7,17,21,22.76,16.72,100.71,2
2022,7,17,22,22.38,16.78,100.7,1.78
2022,7,17,23,22.22,16.72,100.67,1.66
2022,7,18,0,22.18,16.72,100.64,1.65
2022,7,18,1,22.16,16.72,100.63,1.64
2022,7,18,2,22.26,16.78,100.61,1.77
2022,7,18,3,22.36,16.91,100.6,1.86
2022,7,18,4,22.55,17.03,100.61,1.9
2022,7,18,5,23.01,17.4,100.58,2.03
2022,7,18,6,23.61,17.82,100.57,2.31
2022,7,18,7,24.03,18.19,100.57,2.25
2022,7,18,8,24.53,18.68,100.5,2.38
2022,7,18,9,25.05,18.98,100.44,2.93
2022,7,18,10,25.26,18.98,100.38,3.49
2022,7,18,11,25.44,18.98,100.36,3.7
2022,7,18,12,26.03,18.86,100.29,3.98
2022,7,18,13,26.83,18.74,100.19,4.39
2022,7,18,14,27.07,18.92,100.13,4.53
2022,7,18,15,26.54,19.35,100.05,4.44
2022,7,18,16,25.93,19.65,99.98,4.38
2022,7,18,17,25.4,19.59,99.97,4.43
2022,7,18,18,24.98,19.29,99.97,4.47
2022,7,18,19,24.62,18.98,99.95,4.4
2022,7,18,20,24.41,18.8,99.92,4.43
2022,7,18,21,24.29,18.62,99.88,4.41
2022,7,18,22,24.16,18.49,99.83,4.3
2022,7,18,23,23.92,18.19,99.82,4.11
2022,7,19,0,23.48,17.76,99.8,3.97
2022,7,19,1,22.93,17.03,99.8,3.96
2022,7,19,2,22.3,16.17,99.83,3.89
2022,7,19,3,21.7,15.38,99.88,3.6
2022,7,19,4,21.2,14.89,99.94,3.15
2022,7,19,5,21.57,14.89,99.97,3.04
2022,7,19,6,22.7,15.2,100.03,3
2022,7,19,7,24.17,15.38,100.06,3.08
2022,7,19,8,25.88,15.2,100.06,2.99
2022,7,19,9,27.34,14.59,100.03,2.77
2022,7,19,10,28.45,14.22,100,2.77
2022,7,19,11,29.38,14.28,99.97,3.07
2022,7,19,12,29.96,14.47,99.92,3.44
2022,7,19,13,30.25,14.77,99.9,3.62
2022,7,19,14,30.36,15.01,99.86,3.6
2022,7,19,15,30.25,15.44,99.83,3.43
2022,7,19,16,29.86,15.99,99.79,3.24
2022,7,19,17,29.07,16.6,99.8,2.92
2022,7,19,18,27.47,17.46,99.81,2.38
2022,7,19,19,25.73,16.97,99.88,2.52
2022,7,19,20,25.23,17.03,99.92,2.55
2022,7,19,21,24.81,17.21,99.94,2.53
2022,7,19,22,24.41,17.33,99.95,2.5
2022,7,19,23,24.12,17.4,99.93,2.46
2022,7,20,0,23.73,17.4,99.91,2.35
2022,7,20,1,23.3,17.4,99.88,2.21
2022,7,20,2,22.81,17.27,99.86,2.1
2022,7,20,3,22.44,17.15,99.88,2.06
2022,7,20,4,22.25,16.97,99.91,1.99
2022,7,20,5,23.47,17.27,99.98,2.1
2022,7,20,6,24.96,17.64,99.99,1.86
2022,7,20,7,27.08,17.88,100.01,1.66
2022,7,20,8,29.03,17.21,100,1.54
2022,7,20,9,30.47,16.3,99.98,1.17
2022,7,20,10,31.56,15.99,99.96,1.46
2022,7,20,11,32.34,15.87,99.95,1.8
2022,7,20,12,32.8,15.81,99.88,1.97
2022,7,20,13,33.17,15.75,99.83,2.04
2022,7,20,14,33.2,15.87,99.78,2.14
2022,7,20,15,33.41,15.99,99.76,2.36
2022,7,20,16,32.87,16.54,99.71,2.67
2022,7,20,17,31,17.03,99.73,3.01
2022,7,20,18,28.66,17.82,99.74,3.15
2022,7,20,19,27.08,17.21,99.78,3.55
2022,7,20,20,26.62,17.21,99.8,3.64
2022,7,20,21,25.65,17.58,99.81,3.14
2022,7,20,22,24.68,17.82,99.77,2.68
2022,7,20,23,23.93,17.76,99.72,2.38
2022,7,21,0,23.33,17.52,99.68,2.2
2022,7,21,1,22.91,17.27,99.64,2.13
2022,7,21,2,22.7,17.09,99.63,2.11
2022,7,21,3,22.69,17.15,99.62,2.09
2022,7,21,4,22.71,17.27,99.62,2.06
2022,7,21,5,23.87,17.76,99.62,2.35
2022,7,21,6,25.45,18.37,99.6,2.34
2022,7,21,7,27.5,18.8,99.59,2.83
2022,7,21,8,29.01,18.62,99.59,3.09
2022,7,21,9,30.09,18.55,99.57,3.29
2022,7,21,10,30.87,18.8,99.53,3.72
2022,7,21,11,31.36,18.92,99.5,4.25
2022,7,21,12,31.63,18.86,99.46,4.61
2022,7,21,13,31.76,18.74,99.47,4.74
2022,7,21,14,31.81,18.49,99.48,4.67
2022,7,21,15,31.64,18.07,99.5,4.52
2022,7,21,16,31.3,17.52,99.5,4.28
2022,7,21,17,30.42,17.27,99.53,3.88
2022,7,21,18,28.8,17.09,99.59,3.31
2022,7,21,19,27.05,16.54,99.66,2.97
2022,7,21,20,26.25,16.42,99.73,2.81
2022,7,21,21,25.62,16.48,99.76,2.63
2022,7,21,22,25.04,16.66,99.79,2.46
2022,7,21,23,24.76,16.85,99.84,2.37
2022,7,22,0,24.4,16.97,99.84,2.26
2022,7,22,1,23.8,16.97,99.87,2.07
2022,7,22,2,23.26,16.85,99.94,1.93
2022,7,22,3,22.82,16.6,100,1.85
2022,7,22,4,22.41,16.42,100.08,1.84
2022,7,22,5,23.94,16.91,100.17,1.64
2022,7,22,6,25.55,17.09,100.19,1.27
2022,7,22,7,28.06,16.66,100.25,1.24
2022,7,22,8,29.98,15.56,100.24,1.3
2022,7,22,9,30.89,15.08,100.24,1.59
2022,7,22,10,31.4,15.08,100.26,1.97
2022,7,22,11,31.9,14.89,100.24,2.34
2022,7,22,12,32.34,14.65,100.24,2.64
2022,7,22,13,32.69,14.4,100.24,2.79
2022,7,22,14,32.81,14.22,100.23,2.81
2022,7,22,15,32.58,14.1,100.25,2.76
2022,7,22,16,31.98,14.34,100.26,2.66
2022,7,22,17,30.85,15.32,100.27,2.45
2022,7,22,18,28.69,16.72,100.27,2.18
2022,7,22,19,26.44,16.11,100.32,2.44
2022,7,22,20,25.75,16.24,100.39,2.37
2022,7,22,21,25.21,16.54,100.43,2.21
2022,7,22,22,24.94,16.72,100.42,2.25
2022,7,22,23,24.6,16.91,100.46,2.3
2022,7,23,0,24.36,17.03,100.47,2.36
2022,7,23,1,23.87,17.15,100.5,2.31
2022,7,23,2,23.23,17.03,100.56,2.06
2022,7,23,3,22.37,16.66,100.61,1.92
2022,7,23,4,21.72,16.17,100.65,2.03
2022,7,23,5,22.91,16.11,100.71,2.06
2022,7,23,6,24.36,16.17,100.74,1.79
2022,7,23,7,26.35,16.24,100.73,1.32
2022,7,23,8,28.99,13.92,100.72,1.44
2022,7,23,9,30.69,12.15,100.72,0.96
2022,7,23,10,31.69,11.66,100.75,1.39
2022,7,23,11,32.3,11.6,100.71,1.86
2022,7,23,12,32.88,11.72,100.67,2.11
2022,7,23,13,33.32,11.78,100.64,2.16
2022,7,23,14,33.44,11.9,100.62,2.26
2022,7,23,15,33.83,12.15,100.57,2.33
2022,7,23,16,33.47,12.02,100.55,2.48
2022,7,23,17,31.88,12.45,100.57,2.57
2022,7,23,18,28.84,15.32,100.62,2.26
2022,7,23,19,26.62,15.08,100.69,2.44
2022,7,23,20,25.94,15.44,100.71,2.35
2022,7,23,21,25,16.05,100.69,2.44
2022,7,23,22,24.17,16.66,100.69,2.45
2022,7,23,23,23.9,17.15,100.68,2.15
2022,7,24,0,23.52,17.27,100.65,2.02
2022,7,24,1,23.23,17.27,100.64,1.97
2022,7,24,2,23.11,17.09,100.66,1.99
2022,7,24,3,22.79,16.78,100.66,1.92
2022,7,24,4,22.07,16.42,100.66,1.89
2022,7,24,5,23.14,16.54,100.68,2.37
2022,7,24,6,24.81,16.78,100.71,2.16
2022,7,24,7,27.42,16.17,100.72,2.87
2022,7,24,8,28.85,15.26,100.74,3.44
2022,7,24,9,30.09,14.65,100.73,3.84
2022,7,24,10,31.49,14.53,100.69,4
2022,7,24,11,32.54,14.53,100.57,3.71
2022,7,24,12,33.09,14.59,100.41,4.05
2022,7,24,13,33.24,14.59,100.38,4.8
2022,7,24,14,33.12,14.59,100.4,5.18
2022,7,24,15,32.12,14.77,100.42,5.22
2022,7,24,16,30.76,15.32,100.45,4.8
2022,7,24,17,29.83,15.99,100.44,4.27
2022,7,24,18,28.69,16.54,100.51,3.83
2022,7,24,19,27.62,17.09,100.55,3.75
2022,7,24,20,27.1,17.58,100.53,3.65
2022,7,24,21,26.64,18.13,100.42,3.51
2022,7,24,22,26.19,18.55,100.3,3.83
2022,7,24,23,25.7,18.8,100.37,3.58
2022,7,25,0,25.55,18.8,100.38,3.36
2022,7,25,1,25.33,18.86,100.32,3.22
2022,7,25,2,25.24,18.98,100.27,3.45
2022,7,25,3,25.16,19.04,100.18,3.69
2022,7,25,4,25.05,19.17,100.15,3.8
2022,7,25,5,25.26,19.35,100.18,3.98
2022,7,25,6,25.94,19.78,100.25,4.14
2022,7,25,7,26.28,20.08,100.21,3.91
2022,7,25,8,26.61,20.32,100.21,3.65
2022,7,25,9,27.21,20.39,100.18,4.08
2022,7,25,10,27.83,20.26,100.18,4.52
2022,7,25,11,28.86,19.53,100.15,5.18
2022,7,25,12,30.01,18.49,100.11,5.88
2022,7,25,13,30.47,17.94,100.1,6.21
2022,7,25,14,29.96,17.64,100.1,5.97
2022,7,25,15,29.05,17.46,100.11,5.33
2022,7,25,16,28.29,17.58,100.11,4.74
2022,7,25,17,27.83,17.88,100.13,4.34
2022,7,25,18,26.98,18.13,100.17,3.73
2022,7,25,19,25.97,18.13,100.22,3.4
2022,7,25,20,25.31,18.07,100.3,2.82
2022,7,25,21,24.69,17.76,100.33,2.16
2022,7,25,22,24.05,17.09,100.34,2.06
2022,7,25,23,23.24,16.17,100.38,2.52
2022,7,26,0,22.23,14.95,100.44,3.13
2022,7,26,1,21.05,13.67,100.48,3.39
2022,7,26,2,19.78,12.63,100.54,2.76
2022,7,26,3,18.96,11.96,100.59,2.12
2022,7,26,4,18.37,11.66,100.66,1.87
2022,7,26,5,19.45,11.72,100.72,2.02
2022,7,26,6,21.15,11.05,100.79,2.32
2022,7,26,7,22.9,10.31,100.79,2.35
2022,7,26,8,24.5,10.01,100.74,1.77
2022,7,26,9,25.65,9.83,100.74,2.01
2022,7,26,10,25.65,9.77,100.73,2.67
2022,7,26,11,25.38,9.95,100.72,2.87
2022,7,26,12,25.65,10.13,100.69,2.99
2022,7,26,13,26.13,10.44,100.65,3.13
2022,7,26,14,26.49,10.74,100.59,2.99
2022,7,26,15,26.86,11.05,100.56,2.94
2022,7,26,16,26.71,11.23,100.54,2.87
2022,7,26,17,25.87,11.66,100.53,2.4
2022,7,26,18,24.12,12.45,100.53,1.85
2022,7,26,19,21.98,11.9,100.54,2.27
2022,7,26,20,21.11,11.72,100.57,2.34
2022,7,26,21,20.37,11.54,100.59,2.33
2022,7,26,22,19.73,11.47,100.59,2.28
2022,7,26,23,19.24,11.41,100.62,2.19
2022,7,27,0,18.8,11.41,100.6,2.21
2022,7,27,1,18.34,11.47,100.59,2.27
2022,7,27,2,17.94,11.47,100.6,2.33
2022,7,27,3,17.62,11.47,100.58,2.3
2022,7,27,4,17.44,11.35,100.59,2.19
2022,7,27,5,19.01,11.66,100.57,1.96
2022,7,27,6,21.2,11.66,100.58,1.44
2022,7,27,7,24.58,10.93,100.57,0.72
2022,7,27,8,26.51,10.38,100.54,0.57
2022,7,27,9,27.8,10.13,100.48,0.66
2022,7,27,10,28.67,10.38,100.45,0.98
2022,7,27,11,29.18,10.93,100.4,1.67
2022,7,27,12,29.51,11.47,100.37,2.35
2022,7,27,13,29.57,11.96,100.32,2.92
2022,7,27,14,29.15,12.45,100.32,3.23
2022,7,27,15,28.45,13.06,100.31,3.29
2022,7,27,16,27.47,13.73,100.29,3.12
2022,7,27,17,26.43,14.28,100.27,2.97
2022,7,27,18,25.23,14.77,100.27,2.8
2022,7,27,19,24.08,15.01,100.28,2.74
2022,7,27,20,23.48,15.44,100.31,2.7
2022,7,27,21,23.1,15.87,100.33,2.53
2022,7,27,22,22.81,16.3,100.33,2.11
2022,7,27,23,22.76,16.6,100.28,1.93
2022,7,28,0,22.73,16.85,100.23,1.84
2022,7,28,1,22.41,16.85,100.23,1.82
2022,7,28,2,22.35,16.85,100.19,1.89
2022,7,28,3,22.34,16.91,100.19,1.92
2022,7,28,4,22.15,16.78,100.19,1.86
2022,7,28,5,22.87,17.09,100.19,2.14
2022,7,28,6,23.87,17.58,100.21,2.14
2022,7,28,7,25.51,18.07,100.21,2.1
2022,7,28,8,27.46,17.27,100.19,2
2022,7,28,9,28.83,16.3,100.16,2.05
2022,7,28,10,29.79,16.05,100.13,2.35
2022,7,28,11,30.26,16.05,100.08,2.7
2022,7,28,12,30.38,16.17,100.02,2.97
2022,7,28,13,30.63,16.3,100.01,3.2
2022,7,28,14,30.65,16.36,100,3.44
2022,7,28,15,30.38,16.54,99.96,3.62
2022,7,28,16,29.91,16.85,99.94,3.65
2022,7,28,17,29.13,17.33,99.96,3.42
2022,7,28,18,27.6,17.88,99.95,3.18
2022,7,28,19,26.26,18.07,99.95,3.12
2022,7,28,20,25.65,18.43,99.99,3.02
2022,7,28,21,25.15,18.68,100,2.85
2022,7,28,22,24.74,18.62,100.01,2.55
2022,7,28,23,24.31,18.31,100.03,2.35
2022,7,29,0,24,18.07,100.06,2.4
2022,7,29,1,23.37,17.64,100.06,2.24
2022,7,29,2,22.64,17.09,100.06,2.17
2022,7,29,3,22.28,16.54,100.13,2.09
2022,7,29,4,22.05,16.05,100.18,1.86
2022,7,29,5,22.7,15.99,100.24,1.62
2022,7,29,6,23.52,16.11,100.28,1.47
2022,7,29,7,25.22,15.87,100.33,1.74
2022,7,29,8,27.48,14.1,100.36,2.31
2022,7,29,9,29.08,12.76,100.38,2.43
2022,7,29,10,29.87,12.45,100.37,2.77
2022,7,29,11,30,12.76,100.36,3.22
2022,7,29,12,29.99,13.31,100.35,3.66
2022,7,29,13,30.15,14.04,100.33,4.08
2022,7,29,14,30.42,14.71,100.3,4.35
2022,7,29,15,30.09,15.01,100.28,4.4
2022,7,29,16,29.37,15.14,100.28,4.2
2022,7,29,17,28.29,15.44,100.28,3.59
2022,7,29,18,26.73,16.24,100.31,2.43
2022,7,29,19,25.23,16.6,100.29,1.71
2022,7,29,20,24.67,16.78,100.29,1.39
2022,7,29,21,24.22,16.97,100.29,1.2
2022,7,29,22,23.62,17.09,100.31,1.45
2022,7,29,23,23.13,17.03,100.22,1.7
2022,7,30,0,22.91,16.85,100.2,2.3
2022,7,30,1,22.63,16.66,100.23,2.13
2022,7,30,2,22.33,16.36,100.3,2.38
2022,7,30,3,21.73,15.81,100.36,2.61
2022,7,30,4,20.98,15.01,100.42,2.74
2022,7,30,5,20.76,14.53,100.53,2.98
2022,7,30,6,21.51,14.4,100.62,2.96
2022,7,30,7,23.31,13.43,100.69,3.49
2022,7,30,8,25.34,12.08,100.74,3.67
2022,7,30,9,26.8,11.29,100.79,3.58
2022,7,30,10,27.8,10.8,100.79,3.55
2022,7,30,11,28.43,10.62,100.8,3.59
2022,7,30,12,28.94,10.74,100.77,3.68
2022,7,30,13,29.26,10.93,100.74,3.76
2022,7,30,14,29.34,11.11,100.73,3.72
2022,7,30,15,29.19,11.23,100.74,3.59
2022,7,30,16,28.62,11.35,100.76,3.36
2022,7,30,17,27.54,11.66,100.82,2.93
2022,7,30,18,25.65,12.39,100.92,2.31
2022,7,30,19,23.78,12.15,101.02,2.33
2022,7,30,20,22.83,12.02,101.13,2.41
2022,7,30,21,21.94,12.02,101.2,2.49
